id,recordedBy,individualCount,sex,lifeStage,samplingProtocol,samplingEffort,eventDate,eventTime,habitat,eventRemarks,locationID,continent,waterBody,locality,minimumElevationInMeters,maximumElevationInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,identifiedBy,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,scientificNameAuthorship,vernacularName
CON-T2:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T2,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 33.01"" N |74° 5' 42.09"" W","4° 45' 33.01""  N","74° 5' 42.09"" W",4.75947317618,-74.09581540728,WGS84,94.33981132000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zonotrichia capensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,Especie,"P. L. Statius Müller, 1776",Gorrión Copetón
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,5,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Bubulcus ibis,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Especie,"Linnaeus, 1758",Garcilla Bueyera
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Columba livia,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,Especie,"Gmelin, 1789",Paloma Doméstica
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Columba livia,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,Especie,"Gmelin, 1789",Paloma Doméstica
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-P3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.759779973,-74.09661203,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-T3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.76010162519,-74.09741090821,WGS84,95.81883948000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Rallus semiplumbeus,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,semiplumbeus,Especie,"P. L. Sclater, 1856",Rascón de Bogotá
CON-T3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.76010162519,-74.09741090821,WGS84,95.81883948000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.76010162519,-74.09741090821,WGS84,95.81883948000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.76010162519,-74.09741090821,WGS84,95.81883948000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,13,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.76010162519,-74.09741090821,WGS84,95.81883948000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-T3:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T3,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.2"" N |74° 5' 47.8"" W","4° 45' 35.2""  N","74° 5' 47.8"" W",4.76010162519,-74.09741090821,WGS84,95.81883948000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Anas discors,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,discors,Especie,"Linnaeus, 1766",Barraquete Aliazul
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Anas discors,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,discors,Especie,"Linnaeus, 1766",Barraquete Aliazul
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Phimosus infuscatus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Phimosus,infuscatus,Especie,"Lichtenstein, 1823",Coquito
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,14,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,auriculata,Especie,"Des Murs, 1847",Torcaza Naguiblanca
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,13,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Rallus semiplumbeus,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,semiplumbeus,Especie,"P. L. Sclater, 1856",Rascón de Bogotá
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Vanellus chilensis,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,chilensis,Especie,"Molina, 1782",Pellar Teru-teru
CON-P4:2016-05-19,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-19,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P4,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 37.5"" N |74° 5' 53.58"" W","4° 45' 37.5""  N","74° 5' 53.58"" W",4.760419009,-74.09821699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Molothrus bonariensis,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,bonariensis,Especie,"Gmelin, 1789",Chamón Común
CON-P9:2016-05-12,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-12,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-P9:2016-05-12,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-12,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-P9:2016-05-12,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-05-12,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-P9,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 40.51"" N |74° 6' 21.8"" W","4° 45' 40.51""  N","74° 6' 21.8"" W",4.761254014,-74.10605801,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Pheucticus aureoventris,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,aureoventris,Especie,"d'Orbigny & Lafresnaye, 1837",Picogordo Pechinegro
CON-T7:2016-05-12,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-12,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zonotrichia capensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,Especie,"P. L. Statius Müller, 1776",Gorrión Copetón
CON-T7:2016-05-12,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-12,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T7:2016-05-12,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-05-12,6:30:00,Humedal de planicie confinado a zona urbana,Nublado,CON-T7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.76130867110,-74.10351796258,WGS84,101.55909610000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
